Date,Close_LDOS,High_LDOS,Low_LDOS,Open_LDOS,Volume_LDOS
2006-12-06,23.84237289428711,23.85485447820232,23.380504147091152,23.692576530343096,580284.0
2006-12-07,23.97968292236328,24.029615041814637,23.59271333585552,23.96719941036264,364865.0
2006-12-08,24.154441833496094,24.27927115470844,23.779953869859074,23.79243738054561,545292.0
2006-12-11,23.66761589050293,24.341692905248184,23.60520024496909,24.15444982574996,499608.0
2006-12-12,24.61631774902344,24.741147116700027,23.405474618257077,23.71754900172441,946283.0
2006-12-13,22.76883888244629,23.84237071406372,22.619044460751248,23.84237071406372,2291693.0
2006-12-14,22.419313430786133,22.89366362348909,22.03234201419894,22.49421062662863,1634742.0
2006-12-15,23.34305000305176,23.53029300289291,22.46924483717446,22.756352055964776,3829397.0
2006-12-18,22.693946838378903,23.280643075959635,22.63153119609493,23.230712876394307,769095.0
2006-12-19,22.34442138671875,22.64401023916255,22.169659937092423,22.506699324642867,914936.0
2006-12-20,22.406837463378903,22.68146125008112,22.21959441075271,22.344423755353965,428207.0
2006-12-21,22.28200340270996,22.50669694685556,22.15717408452929,22.34441902607578,466439.0
2006-12-22,22.28200340270996,22.39434921050728,22.194622687128398,22.34441902607578,537881.0
2006-12-26,22.05731201171875,22.39434943854265,22.032344990697805,22.282003629601352,322340.0
2006-12-27,21.857585906982425,22.119726132890676,21.732756585128158,22.057312436239048,464495.0
2006-12-28,22.157176971435547,22.344421937378588,21.857588111608628,22.344421937378588,520506.0
2006-12-29,22.207107543945312,22.34442038083472,22.057313124466745,22.194624032805077,476847.0
2007-01-03,22.693946838378903,22.71891193816157,22.207112928480377,22.306977184714125,714542.0
2007-01-04,22.581592559814453,22.88118135948314,22.344417450559803,22.78131906911052,398115.0
2007-01-05,21.907516479492188,22.569111704140088,21.87006787513014,22.09476142985347,457083.0
2007-01-08,22.044830322265625,22.057313833807324,21.632893726901024,21.90751748096038,504995.0
2007-01-09,22.06979751586914,22.132213150962876,21.732760029147748,21.907519564597287,802103.0
2007-01-10,22.194618225097656,22.431793303393704,21.96992665467527,22.182134717224,438332.0
2007-01-11,22.39435386657715,23.093397808018807,22.1446951783086,22.194627301672583,859451.0
2007-01-12,22.157176971435547,22.94360158558364,22.107244851947325,22.36938703284709,569268.0
2007-01-16,22.05731201171875,22.19462291313001,21.85758548630611,22.15717431014958,504387.0
2007-01-17,22.45676612854004,22.56911194281426,21.969932338133997,21.982413920685968,591948.0
2007-01-18,21.732759475708008,22.219593317126,21.707792450885787,22.219593317126,824540.0
2007-01-19,22.06979751586914,22.06979751586914,21.195994052967475,21.69531141951204,955071.0
2007-01-22,22.55663299560547,22.631530220275607,22.06979910669809,22.16966335862592,954342.0
2007-01-23,22.78132438659668,22.95608391767784,22.21959332755102,22.494217100865367,533102.0
2007-01-24,22.81876945495605,22.981047376994045,22.25703848306316,22.531662213769533,741353.0
2007-01-25,22.893667221069336,22.95608091789572,22.64400857666175,22.868702128048987,788454.0
2007-01-26,23.018503189086918,23.193262747787312,22.693947243362715,22.781327986988703,707373.0
2007-01-29,23.10588264465332,23.18077986971421,22.86870745577667,23.00601839220448,503537.0
2007-01-30,23.305604934692383,23.51781498570343,22.906151855466355,23.18077560636536,483125.0
2007-01-31,23.15580940246582,23.61767812646473,23.04346358156377,23.53029740069052,1063814.0
2007-02-01,22.656496047973636,23.20574361884211,22.30697504183472,23.093397787785108,1678563.0
2007-02-02,23.018503189086918,23.05595180370497,22.619050014126604,22.668980214582955,768285.0
2007-02-05,23.16829872131348,23.26816298395764,22.818777659162247,22.96857212457682,507992.0
2007-02-06,23.09339714050293,23.218226481029006,23.04346501858224,23.205742968411005,357858.0
2007-02-07,22.806291580200195,23.155812603056575,22.731394355913217,23.09339889233458,495477.0
2007-02-08,23.318084716796875,23.34304980704913,22.78131888369149,22.78131888369149,589194.0
2007-02-09,23.068435668945312,23.46788884998095,22.881190664455623,23.405473205633854,311405.0
2007-02-12,22.45676612854004,23.093394337978378,22.406834012678917,23.068429244323355,686597.0
2007-02-13,22.45676612854004,22.84373568722383,22.232072571440515,22.656492663433458,553473.0
2007-02-14,22.656496047973636,22.75635836606273,22.419320872891724,22.5940804116855,416057.0
2007-02-15,22.681453704833984,22.9061472217899,22.65648861563921,22.843731605976863,313065.0
2007-02-16,22.88118553161621,22.88118553161621,22.619045284107717,22.69394249768157,187313.0
2007-02-20,23.10588264465332,23.218228482244665,22.53166801445117,22.881189040919168,267179.0
2007-02-21,22.91863822937012,23.380507033587183,22.881189615898627,23.055951097799927,294719.0
2007-02-22,22.91863822937012,23.293126292636533,22.48173645316839,22.606565807590528,357170.0
2007-02-23,22.793800354003903,23.0184938793878,22.781318773213712,22.99352686070581,155196.0
2007-02-26,23.08091354370117,23.46788507648598,23.06843195968,23.130845665439743,565178.0
2007-02-27,22.53166961669922,23.04346864337748,22.38187515592541,22.756361307859937,415166.0
2007-02-28,22.50669288635254,22.71890095327869,22.344414994849824,22.356896574430376,555336.0
2007-03-01,22.45676612854004,22.71890636184656,22.11972675716629,22.34442031426581,363690.0
2007-03-02,22.019865036010746,22.569112539347262,21.93248431308195,22.344420904859906,584618.0
2007-03-05,22.05731201171875,22.35690083556222,21.8700670682656,21.90751567124603,436509.0
2007-03-06,22.3693904876709,22.431804200257208,22.094766680898417,22.182145492808942,253409.0
2007-03-07,22.269529342651367,22.45677436365738,22.157183487178827,22.356910095313932,165038.0
2007-03-08,22.157176971435547,22.43180073579396,21.857588111608628,22.38187054485695,517104.0
2007-03-09,22.219593048095703,22.33193887278161,21.845105037258097,22.094763711149835,265640.0
2007-03-12,22.157176971435547,22.36938703284709,22.119728363957183,22.21959260293363,579312.0
2007-03-13,21.882551193237305,22.16965844318325,21.84510258920532,22.05731263108728,258836.0
2007-03-14,22.019865036010746,22.019865036010746,21.657858632862567,21.84510359015316,227772.0
2007-03-15,22.31946182250977,22.344428854258208,22.10725169540704,22.15718383035212,280827.0
2007-03-16,22.644012451171875,22.693944574307245,22.306974959248663,22.319456543618987,511718.0
2007-03-19,22.743879318237305,22.856225161824074,22.394356344565256,22.48173708798327,271715.0
2007-03-20,22.46925163269043,22.78132596487604,22.4442865346782,22.73139384030017,288158.0
2007-03-21,22.406837463378903,22.581598931530937,22.344423755353965,22.481734684429384,492075.0
2007-03-22,22.481735229492188,22.494218742820383,22.29449217232634,22.43180310473082,424035.0
2007-03-23,22.34442138671875,22.48173230123844,22.28200575675885,22.469248789536223,410103.0
2007-03-26,22.094762802124023,22.456767285808027,21.994898565255458,22.44428377406166,311567.0
2007-03-27,22.00737953186035,22.132208849234036,21.91999881684368,22.107241828628727,283217.0
2007-03-28,21.982419967651367,22.144697942426447,21.820143921427896,21.969938381665933,455990.0
2007-03-29,21.807647705078125,22.09475487234388,21.68281841806908,22.03233926456412,412412.0
2007-03-30,21.62041473388672,22.03235141534343,21.52055240633598,21.78269270363927,427640.0
2007-04-02,21.82013702392578,21.99489652944356,21.67034068248784,21.7327563068914,415166.0
2007-04-03,22.169658660888672,22.282004474087877,21.870067897139748,21.870067897139748,541566.0
2007-04-04,22.00737953186035,22.194622543645394,21.96993092950334,22.194622543645394,316265.0
2007-04-05,21.121097564697266,21.907520322816595,21.046200342833654,21.907520322816595,1136511.0
2007-04-09,21.258411407470703,21.283378437213088,20.84647663078955,20.971304065294856,1035828.0
2007-04-10,21.07115936279297,21.258402363443217,21.07115936279297,21.19598867274341,484745.0
2007-04-11,21.34578514099121,21.520546577560825,20.72164045933005,21.09612649690634,1062032.0
2007-04-12,22.46925163269043,22.59408097985439,21.90752053472831,21.90752053472831,2260265.0
2007-04-13,22.931116104125977,23.180774751573853,22.219590694595468,22.369385111643773,1242014.0
2007-04-16,23.305604934692383,23.84237085364347,22.931116949711317,23.09339488368133,2369048.0
2007-04-17,22.856225967407227,23.854858937628627,22.84374245260707,23.318094800944923,1229742.0
2007-04-18,23.293127059936523,23.430439932889566,22.66898026726578,22.8562252693428,655412.0
2007-04-19,22.906164169311523,23.480377074038596,22.893680651202622,23.29313394516587,554445.0
2007-04-20,23.09339714050293,23.280640187016388,22.58159819433194,23.280640187016388,930974.0
2007-04-23,23.24319267272949,23.343056921275608,23.043466104188667,23.043466104188667,361827.0
2007-04-24,23.49285316467285,23.505336678834976,23.09339999700028,23.24319445273961,733901.0
2007-04-25,22.9935359954834,23.44292129623033,22.993535995483395,23.41795619618111,730215.0
2007-04-26,22.91863822937012,22.981053870856947,22.431804325689228,22.86870803044248,1329818.0
2007-04-27,23.130847930908203,23.130847930908203,22.781326901608207,22.84374061348084,298080.0
2007-04-30,22.83125686645508,23.155810837434373,22.83125686645508,23.130845740759447,556106.0
2007-05-01,23.21821975708008,23.21821975708008,22.594073235201257,22.78131815604028,606812.0
2007-05-02,23.592716217041016,23.74251066513704,22.968569469055197,23.09339881865236,780071.0
2007-05-03,23.692583084106445,24.02962258552211,23.50533998807097,23.879828108693733,846288.0
2007-05-04,24.04210090637207,24.04210090637207,23.567748617994926,23.69257796456245,388476.0
2007-05-07,23.655139923095703,24.04211164892811,23.218237979167466,24.04211164892811,620946.0
2007-05-08,23.7175407409668,23.94223236739412,23.30560416396566,23.530295790392977,356967.0
2007-05-09,23.293127059936523,23.65513162112008,23.19326280168857,23.5927179061288,412128.0
2007-05-10,22.53166961669922,23.19326310415129,22.419323771118865,23.16829800353953,821016.0
2007-05-11,22.681453704833984,22.78131791871456,22.55662440175864,22.59407299982617,482558.0
2007-05-14,22.55663299560547,22.681462346239524,22.469252257306483,22.64401373390445,755001.0
2007-05-15,22.81876945495605,23.00601246940336,22.519178703289388,22.531662213769533,626333.0
2007-05-16,23.130847930908203,23.243193769409828,22.71891126118409,22.79380848685184,344777.0
2007-05-17,23.018503189086918,23.243194876795247,22.843741701834936,23.13084903294108,229635.0
2007-05-18,23.455398559570312,23.580227883652014,22.968564774216976,23.04346198295579,326349.0
2007-05-21,23.73002815246582,23.86734102137954,23.143331920310548,23.2681612751726,616329.0
2007-05-22,24.004653930664062,24.079553092565934,23.65513286551263,23.667616380588225,489240.0
2007-05-23,24.02961540222168,24.491482210558157,23.92975116182117,24.029615402221683,543308.0
2007-05-24,23.21821975708008,24.092022959159674,23.15580414061682,24.029609271247168,832275.0
2007-05-25,23.7175407409668,23.7175407409668,23.143326235362245,23.34305276837021,415976.0
2007-05-29,24.341684341430664,24.341684341430664,23.45539752936373,23.65512405341187,626900.0
2007-05-30,24.89093589782715,24.95334959828951,23.854852656032637,24.104511314984357,652941.0
2007-05-31,25.1530704498291,25.215484136172773,24.653753244876917,24.816031143631303,1107675.0
2007-06-01,24.903425216674805,25.21549767302964,24.67873351095174,25.090670233329096,715676.0
2007-06-04,24.62879180908203,24.96583116527074,24.566378113480933,24.90341554111865,469314.0
2007-06-05,24.391620635986328,24.59134719427319,24.129478443424723,24.51644997598453,503051.0
2007-06-06,24.454036712646484,24.828524768949507,23.979686331793552,24.46652022642203,387707.0
2007-06-07,22.431804656982425,23.692579805280232,22.40683955714989,23.692579805280232,1547667.0
2007-06-08,22.51917839050293,22.768837025332285,22.21958957154846,22.469246277826866,808704.0
2007-06-11,22.55663299560547,23.24319345981704,22.481735770935327,23.180779748775745,725517.0
2007-06-12,22.13221549987793,22.556633763643703,22.132215499877933,22.469253022369465,408969.0
2007-06-13,22.63152885437012,22.71890958739532,22.219594143546296,22.219594143546296,405851.0
2007-06-14,22.693946838378903,22.89367342229485,22.556633968195392,22.71891193816157,447728.0
2007-06-15,22.7064266204834,23.080912698429977,22.594078868548195,23.080912698429977,596606.0
2007-06-18,22.46925163269043,22.806291062888267,22.381872825371925,22.793807549606445,448538.0
2007-06-19,22.81876945495605,22.906150171215124,22.269520064992328,22.41931640510115,401112.0
2007-06-20,22.66897392272949,23.018496800222145,22.50669792345925,22.881183965699883,325013.0
2007-06-21,22.606565475463867,22.768843440973374,22.444287509954364,22.55663334871829,224735.0
2007-06-22,22.381874084472656,22.531668538075586,22.26952631571893,22.531668538075586,857709.0
2007-06-25,22.18214988708496,22.381878435450936,21.95745816300108,22.232082024176457,658206.0
2007-06-26,21.95745086669922,23.068431387192668,21.49558405559561,22.257041661144434,580284.0
2007-06-27,22.55663299560547,22.781326598167357,21.720278082053618,21.73276159568246,869414.0
2007-06-28,22.693946838378903,22.95608713602728,22.481736740295855,22.569117482362497,450360.0
2007-06-29,22.55663299560547,22.918637533878787,22.5191843832704,22.73139447220344,554121.0
2007-07-02,22.606565475463867,22.981053533228454,22.54415176344552,22.768843440973374,499284.0
2007-07-03,22.56911277770996,22.81877143770009,22.44428344771489,22.81877143770009,248954.0
2007-07-05,22.494216918945312,22.66897644861312,22.456768310548547,22.519182015026068,206024.0
2007-07-06,22.45676612854004,22.594077036469287,22.35690189681779,22.469247711092013,220847.0
2007-07-09,22.481735229492188,22.631529675224865,22.344424297087706,22.43180310473082,442098.0
2007-07-10,22.207107543945312,22.481731289173048,22.032346102186263,22.29448826482484,520466.0
2007-07-11,22.11973190307617,22.331941998440964,21.98241903465153,22.182145616009127,477941.0
2007-07-12,22.13221549987793,22.381874209646757,22.094766886267763,22.21959624115217,708224.0
2007-07-13,22.331945419311523,22.49422341205724,21.982422401981168,22.09477018815268,660029.0
2007-07-16,22.46925163269043,22.668978202442485,22.29449208950201,22.31945718751424,511515.0
2007-07-17,22.88118553161621,23.05594698232266,22.431800321621893,22.46924892840882,646826.0
2007-07-18,22.78132438659668,22.93111882139518,22.4817335884484,22.69394365678046,574412.0
2007-07-19,22.906164169311523,22.981061420860616,22.76885125577009,22.95609438464281,781488.0
2007-07-20,22.843738555908203,22.96856789696137,22.743876240196464,22.85622206857892,779585.0
2007-07-23,22.96856117248535,22.98104468150128,22.61904027699606,22.80628326948126,773672.0
2007-07-24,21.89504051208496,22.681463333918177,21.870073483740068,22.594082591814143,1017806.0
2007-07-25,22.157176971435547,22.20710909092377,21.90751830254564,21.969933934043723,594297.0
2007-07-26,21.495586395263672,22.269525668762643,21.096131316341303,21.88255603201316,907524.0
2007-07-27,21.220956802368164,21.557996180356884,21.15854310273009,21.40820175838461,728352.0
2007-07-30,21.62041473388672,21.7452440897388,20.73412765732302,21.158547852930408,1404014.0
2007-07-31,20.92137336730957,21.795176959457223,20.87144123755929,21.795176959457223,1119906.0
2007-08-01,20.958824157714844,21.05868649902809,20.32219570511845,20.696681895732908,869697.0
2007-08-02,20.933847427368164,21.13357394601363,20.709155817098605,20.883917244119985,780962.0
2007-08-03,21.183513641357425,21.220962256475342,20.70916323082928,20.84647610529608,900720.0
2007-08-06,21.09612464904785,21.483096092048985,20.971295337939505,21.2209539601562,1057658.0
2007-08-07,21.146059036254883,21.270888360805124,20.72164087562492,21.23343975629516,642249.0
2007-08-08,21.44564819335937,21.64537471195841,21.121092359567072,21.295853786547823,657720.0
2007-08-09,20.846466064453125,21.59543993461488,20.796533958828828,21.333299755051,946080.0
2007-08-10,21.558002471923828,21.84510981686189,20.63426671925652,20.84647683135016,889016.0
2007-08-13,21.40821075439453,22.20711724535908,21.245932752882865,21.78269696668921,665577.0
2007-08-14,20.933847427368164,21.78268561374913,20.933847427368164,21.607926115278676,547965.0
2007-08-15,20.99626350402832,21.470613755016743,20.82150207322165,20.933847880789813,543753.0
2007-08-16,20.7840518951416,21.308334219266857,20.10997517228079,21.03371051206807,1222128.0
2007-08-17,21.121097564697266,21.533034213498528,20.84647377501356,21.021233316511523,1188068.0
2007-08-20,21.233444213867188,21.420687275725264,20.908888287612218,21.22096070022616,549585.0
2007-08-21,21.62041473388672,21.78269270363927,21.046202011229,21.133580824629064,310554.0
2007-08-22,22.18214988708496,22.194633403495807,21.732766438917206,21.732766438917206,342468.0
2007-08-23,21.70779800415039,22.31946134050069,21.533038428444428,22.207115485714336,339269.0
2007-08-24,22.24456596374512,22.4692576921033,21.74524844043547,21.857596233166493,478710.0
2007-08-27,21.7951717376709,22.16965972824905,21.632893801275483,22.10724409887712,360896.0
2007-08-28,22.169658660888672,22.381868704854533,21.70778996855722,21.72027347954081,567243.0
2007-08-29,22.606565475463867,22.656497602209445,21.957453613425844,22.20711231860224,657558.0
2007-08-30,22.96856117248535,23.0933904769924,22.269517452956016,22.43179535596011,722966.0
2007-08-31,22.856225967407227,23.093401177300333,22.76884522090942,22.981055329753858,516375.0
2007-09-04,22.693946838378903,23.2182293622272,22.544152382579835,22.768844066278444,664322.0
2007-09-05,22.13221549987793,22.668979604474217,22.10724847177013,22.54415217814133,466682.0
2007-09-06,22.29449462890625,22.394356960881165,22.032352391437787,22.34442675916952,390542.0
2007-09-07,23.11836242675781,23.65512840256628,22.53166625717054,22.656495598720213,1510205.0
2007-09-10,23.4304313659668,23.655122972042804,23.168289230327243,23.168289230327243,824621.0
2007-09-11,22.431804656982425,23.53030183498993,22.394356042957856,23.505336735157407,903150.0
2007-09-12,22.78132438659668,22.968567430094804,22.21959332755102,22.319455641232928,581216.0
2007-09-13,22.91863822937012,23.30560980664421,22.70643006254885,22.81877590296332,343764.0
2007-09-14,23.130847930908203,23.280642382243705,22.71891126118409,22.781326901608207,361503.0
2007-09-17,22.83125686645508,23.143329253372563,22.718909110039636,23.018499912895308,538083.0
2007-09-18,23.24319267272949,23.243192672729496,22.7189101892409,22.86870656206007,443718.0
2007-09-19,23.15580940246582,23.39298648466063,22.993531462756906,23.24319012824004,515606.0
2007-09-20,23.08091354370117,23.21822639634442,22.981051228775325,23.09339705627364,256689.0
2007-09-21,22.86870384216309,23.305605538348637,22.86870384216309,23.043463363506604,458582.0
2007-09-24,22.806291580200195,23.09339889233458,22.7438778694782,22.956086028774152,250938.0
2007-09-25,23.11836242675781,23.130845939478174,22.506701160281136,22.63152857327948,247496.0
2007-09-26,23.293127059936523,23.49285364788085,23.1183655722784,23.24319493081255,348179.0
2007-09-27,23.63015937805176,23.692573074177005,23.218222812261928,23.355535643708876,545495.0
2007-09-28,23.954721450805664,24.029618677037607,23.355541712398598,23.43043893863054,1109700.0
2007-10-01,23.97968292236328,24.8160377268308,23.829888492560432,23.95471782691321,1139225.0
2007-10-02,23.405467987060547,23.979682529977048,23.19325792927816,23.92975041134275,635688.0
2007-10-03,24.02961540222168,24.09202910605857,23.24319077685915,23.39298713745993,670518.0
2007-10-04,23.92975425720215,24.50396889240329,23.86734054529187,24.11699925003597,607136.0
2007-10-05,24.06706428527832,24.503966002783304,23.879821243076545,24.06706428527832,339917.0
2007-10-08,23.318084716796875,24.104507238077243,23.21822049868623,24.067058638423457,443192.0
2007-10-09,24.37913703918457,24.37913703918457,23.54278219978264,23.55526571230472,662013.0
2007-10-10,24.71617317199707,24.766105286914076,24.229339390796103,24.304236598896093,737424.0
2007-10-11,24.06706428527832,25.003283353389723,24.06706428527832,24.62879534043491,1427747.0
2007-10-12,24.653759002685547,24.92838468667764,24.254305916853053,24.3167215463244,553109.0
2007-10-15,23.97968292236328,24.8160377268308,23.96719941036264,24.42906814032304,579717.0
2007-10-16,24.25430679321289,24.454033343345685,24.02961514752021,24.129477458310998,464859.0
2007-10-17,24.49147605895996,24.59134027427728,24.26678446732213,24.46651096940601,529254.0
2007-10-18,24.7661075592041,24.841004774175907,23.917269241938264,24.39161955579385,497178.0
2007-10-19,23.87981414794922,24.728652234644127,23.82988204201406,24.216851523772476,431204.0
2007-10-22,24.06706428527832,24.2043752067092,23.717543296984587,23.84237263463619,649539.0
2007-10-23,24.266786575317383,25.02824405119251,24.179405861461877,24.32920219745028,922023.0
2007-10-24,24.154441833496094,24.42906556874284,23.904783191071417,24.116993229987493,536342.0
2007-10-25,23.817405700683597,24.34168814939656,23.804922188305515,24.154445106481667,442989.0
2007-10-26,24.266786575317383,24.304235177176757,23.904782138309503,24.06706005588376,240449.0
2007-10-29,24.05457878112793,24.39161815773412,24.054578781127933,24.291753924461503,395402.0
2007-10-30,23.82988739013672,24.279272587306917,23.65512594441744,23.91726811299636,281678.0
2007-10-31,24.603836059570312,24.841011278600583,23.86734337191733,23.97968922379193,1156599.0
2007-11-01,24.2917594909668,24.79107691464724,24.15444854944076,24.46652097496526,804978.0
2007-11-02,25.028247833251957,25.090663464816583,24.191893027275132,24.44155169643123,1060857.0
2007-11-05,24.49147605895996,25.003276787497395,24.404097281245758,24.653753962437538,721629.0
2007-11-06,24.953350067138672,24.978315162082456,24.491481346544816,24.491481346544816,335948.0
2007-11-07,24.55389976501465,24.90342077667432,24.29175755985635,24.86597216573048,382847.0
2007-11-08,24.92838478088379,25.50259738859352,24.616310489449997,24.641277512753348,957785.0
2007-11-09,24.641286849975582,24.90342719413445,24.291763819694587,24.666251954187707,519170.0
2007-11-12,23.86733627319336,24.653758930966085,23.70505833701154,24.56638013564223,470084.0
2007-11-13,24.17941665649414,24.291762512229678,23.43044235637212,24.12948452220553,442017.0
2007-11-14,24.61631774902344,25.1530838371776,24.29176177877465,24.34169391155563,853619.0
2007-11-15,24.66624641418457,24.940870213045333,24.503968451873472,24.55390057763492,311729.0
2007-11-16,24.47900009155273,24.82852106820785,24.266790031756216,24.766107365735976,557645.0
2007-11-19,24.354177474975582,24.62880131298563,24.07955363696554,24.266796724574267,664200.0
2007-11-20,24.154441833496094,24.528929797133117,23.655124548646736,24.3042362475305,394511.0
2007-11-21,23.86733627319336,24.166925122420626,23.655126219289944,24.042097720943364,233078.0
2007-11-23,24.541414260864254,24.59134638092231,23.829888782104167,24.01713182163281,106272.0
2007-11-26,24.16692352294922,24.691205902948816,24.154441940758268,24.4041005842916,481140.0
2007-11-27,24.653759002685547,24.7286581437614,24.154443609670505,24.241824333799705,344615.0
2007-11-28,25.22796630859375,25.27789841215432,24.653751939023707,24.878445440770967,571941.0
2007-11-29,24.566381454467773,25.215491305490826,24.479000725901813,25.215491305490826,442584.0
2007-11-30,24.89093589782715,25.06569541625244,24.616310215849577,24.865968874801297,493209.0
2007-12-03,24.354177474975582,25.090670167156134,24.354177474975582,24.89094356418958,417515.0
2007-12-04,24.154441833496094,24.54141137926864,24.154441833496094,24.17940692631816,358020.0
2007-12-05,24.841007232666016,24.965836579490336,24.279276136232276,24.46651919219305,294516.0
2007-12-06,24.96584129333496,24.96584129333496,24.77859627346871,24.841011922941384,250412.0
2007-12-07,25.003284454345703,25.003284454345703,24.716177157960104,24.9658358442564,259565.0
2007-12-10,24.7661075592041,24.99079920411952,24.62879471272165,24.965834108645996,401517.0
2007-12-11,25.527568817138672,26.026884298206543,24.553901025511816,25.427704563794205,1858869.0
2007-12-12,25.8271541595459,26.376403620118136,25.58997900123904,25.86460469580077,1156113.0
2007-12-13,25.415218353271484,25.80218792531657,25.21548988293076,25.56501277747589,577368.0
2007-12-14,24.853485107421875,25.58997557948149,24.853485107421875,25.22797113438406,473121.0
2007-12-17,25.040733337402344,25.377772760431515,24.65376179085933,24.65376179085933,518805.0
2007-12-18,25.327842712402344,25.527569294272865,24.965838162227552,25.302875684323823,380336.0
2007-12-19,25.115629196166992,25.49011720938209,24.7910733037575,25.115629196166992,395037.0
2007-12-20,24.96584129333496,25.277913755043013,24.37914305962998,25.265430239438125,384588.0
2007-12-21,25.27790260314941,25.37776682682772,24.90341465718215,25.31535120489105,764316.0
2007-12-24,25.34032821655273,25.34032821655273,25.015770325903404,25.09066948746967,191241.0
2007-12-26,25.090660095214844,25.44018102796301,24.96583077740101,25.10314167701056,367497.0
2007-12-27,24.55389976501465,25.090665759944933,24.479002543126963,24.85349058111679,334854.0
2007-12-28,24.5788688659668,24.72866526269098,24.55390376412195,24.59135238116507,430637.0
2007-12-31,25.115629196166992,25.153077804633377,24.12947800659929,24.454033899008788,1664307.0
2008-01-02,24.25430679321289,25.09066352991073,24.191893090037556,25.028247898184173,1390770.0
2008-01-03,24.241817474365234,24.72865114657308,24.17940186255493,24.25429905388681,389934.0
2008-01-04,23.592716217041016,24.566383986768034,23.517818992993007,24.216861036475397,527391.0
2008-01-07,23.804916381835938,24.054574997193512,23.392981787901828,23.65512198404172,596160.0
2008-01-08,23.24319267272949,24.241827443985024,23.180778963801725,23.8673394047642,502362.0
2008-01-09,23.91726875305176,24.01713106145584,23.28063858170216,23.343054211936984,664038.0
2008-01-10,24.678733825683597,24.853495329175896,24.21686496440469,24.329212747250747,1345046.0
2008-01-11,24.791072845458984,25.028248004211974,24.092028952757225,24.528932591040345,1052555.0
2008-01-14,24.728656768798828,25.04072911315028,24.528930236987776,25.003280508970143,648486.0
2008-01-15,24.728656768798828,24.96583190479001,24.34168528753607,24.44154951771712,551286.0
2008-01-16,24.36665725708008,24.94086994728807,24.341690230189663,24.70369476313775,1011528.0
2008-01-17,23.56775665283203,24.716186261361024,23.41796215730288,24.503976106993356,976698.0
