Date,Close_EOG,High_EOG,Low_EOG,Open_EOG,Volume_EOG
1989-11-10,1.6391708850860596,1.7191304404561112,1.629175940664803,1.7191304404561112,210400.0
1989-11-13,1.6291755437850952,1.6391704857715066,1.6091856598122718,1.6391704857715066,92800.0
1989-11-14,1.6191810369491575,1.649165870966735,1.589196202931581,1.649165870966735,428000.0
1989-11-15,1.6391708850860596,1.649165829507316,1.6191809962435466,1.629175940664803,176000.0
1989-11-16,1.6591598987579346,1.6591598987579346,1.629175081310502,1.629175081310502,301600.0
1989-11-17,1.6891459226608276,1.6891459226608276,1.659161083797026,1.659161083797026,249600.0
1989-11-20,1.6691553592681885,1.6991401860813895,1.6691553592681885,1.6991401860813895,43200.0
1989-11-21,1.7091351747512815,1.7091351747512815,1.6591604620392562,1.6591604620392562,108800.0
1989-11-22,1.7591103315353394,1.7591103315353394,1.7191305512731725,1.7191305512731725,255200.0
1989-11-24,1.8690545558929443,1.8890444441912648,1.7791000585505032,1.7791000585505032,572000.0
1989-11-27,1.83906888961792,1.8790486480878748,1.8290739500004312,1.8590587688528968,253600.0
1989-11-28,1.8090842962265012,1.839069118815891,1.8090842962265012,1.839069118815891,560000.0
1989-11-29,1.7890939712524414,1.7990889096393266,1.7790990328655565,1.7990889096393266,60800.0
1989-11-30,1.8490649461746216,1.85905989182962,1.799090217899632,1.799090217899632,712800.0
1989-12-01,1.8590596914291384,1.8890445251618664,1.8490647468515624,1.8490647468515624,356800.0
1989-12-04,1.9090346097946167,1.9090346097946167,1.839069990587484,1.87904977299156,172000.0
1989-12-05,1.8590596914291384,1.909034414317018,1.8590596914291384,1.8890445251618664,93600.0
1989-12-06,1.9090346097946167,1.919029555395636,1.859059881789522,1.859059881789522,668800.0
1989-12-07,1.8890435695648196,1.9090334486078333,1.8690536905218056,1.9090334486078333,215200.0
1989-12-08,1.8890435695648196,1.88904356956482,1.8690536905218056,1.8690536905218056,122400.0
1989-12-11,1.919029712677002,1.9390196055173876,1.879049926996231,1.8990398198366163,306400.0
1989-12-12,1.9290225505828855,1.939017486078134,1.909032679592389,1.929022550582886,1119200.0
1989-12-13,2.0189788341522217,2.0189788341522217,1.909034442193437,1.9190293869169637,400000.0
1989-12-14,1.9989879131317136,2.0089828526973728,1.9889929735660556,1.9989879131317136,391200.0
1989-12-15,1.9889942407608032,2.008984132627746,1.978999294827332,2.008984132627746,155200.0
1989-12-18,1.9390175342559812,1.9989871487175064,1.9390175342559812,1.969002341486744,224000.0
1989-12-19,1.959007740020752,1.959007740020752,1.939017865122581,1.939017865122581,215200.0
1989-12-20,1.96900475025177,1.9889946461934125,1.949014854310128,1.9590098022809488,166400.0
1989-12-21,1.9889942407608032,1.9989891866942744,1.959009402960389,1.9889942407608032,174400.0
1989-12-22,1.9989879131317136,1.9989879131317136,1.9889929735660556,1.9989879131317136,173600.0
1989-12-26,1.96900475025177,1.9889946461934125,1.96900475025177,1.9889946461934125,97600.0
1989-12-27,1.9390175342559812,1.9590074057431568,1.9390175342559812,1.9590074057431568,144000.0
1989-12-28,1.9390175342559812,1.949012469999569,1.9390175342559812,1.949012469999569,11200.0
1989-12-29,2.0189788341522217,2.0189788341522217,1.9290243316404887,1.939019276364015,219200.0
1990-01-02,1.949016094207764,1.998990865854117,1.939021139878493,1.998990865854117,194400.0
1990-01-03,1.9390175342559812,1.9590074057431568,1.9390175342559812,1.9590074057431568,361600.0
1990-01-04,1.8890435695648196,1.9590081462153683,1.88904356956482,1.9390182671723544,166400.0
1990-01-05,1.8590596914291384,1.8790495805842904,1.8290748576964104,1.8790495805842904,100800.0
1990-01-08,1.8290741443634035,1.849064025722566,1.819079203683822,1.8390690850429847,880800.0
1990-01-09,1.799088954925537,1.819078832202488,1.799088954925537,1.8090838935640123,282400.0
1990-01-10,1.7329765558242798,1.773045377924263,1.722959350299284,1.773045377924263,784000.0
1990-01-11,1.7630276679992676,1.7730448706583544,1.7329760600220074,1.7429932626810942,347200.0
1990-01-12,1.742992639541626,1.7530098386194513,1.722958241385975,1.742992639541626,159200.0
1990-01-15,1.742992639541626,1.7530098386194513,1.742992639541626,1.7530098386194513,25600.0
1990-01-16,1.7329765558242798,1.7329765558242796,1.6828905281993003,1.722959350299284,172800.0
1990-01-17,1.742992639541626,1.8030958340085783,1.742992639541626,1.742992639541626,216000.0
1990-01-18,1.7329765558242798,1.7429937613492754,1.722959350299284,1.722959350299284,157600.0
1990-01-19,1.7630276679992676,1.7630276679992676,1.753010465340181,1.753010465340181,8800.0
1990-01-22,1.753010392189026,1.763027594430106,1.7429931899479458,1.753010392189026,56800.0
1990-01-23,1.7630276679992676,1.7730448706583544,1.753010465340181,1.7730448706583544,101600.0
1990-01-24,1.7229589223861694,1.753010531497556,1.7229589223861694,1.753010531497556,26400.0
1990-01-25,1.742992639541626,1.742992639541626,1.7129410423081497,1.722958241385975,249600.0
1990-01-26,1.7129411697387695,1.7429927692078706,1.7129411697387695,1.732975569384837,45600.0
1990-01-29,1.6929079294204712,1.7229595494693557,1.6828907227375098,1.7229595494693557,444000.0
1990-01-30,1.7029236555099487,1.702923655509949,1.6528376656420092,1.682889259562773,548000.0
1990-01-31,1.833147406578064,1.833147406578064,1.722958218204519,1.722958218204519,757600.0
1990-02-01,1.833147406578064,1.8431646055211135,1.8231302076350149,1.8431646055211135,149600.0
1990-02-02,1.843165159225464,1.8631995631300884,1.843165159225464,1.843165159225464,720000.0
1990-02-05,1.843165159225464,1.8631995631300884,1.843165159225464,1.8631995631300884,163200.0
1990-02-06,1.8531824350357056,1.8631996373872497,1.8231308279810725,1.843165232684161,99200.0
1990-02-07,1.8832356929779053,1.883235692977905,1.8632012707121828,1.8632012707121828,32800.0
1990-02-08,1.95335590839386,2.0034419573270354,1.903269859460684,1.903269859460684,346400.0
1990-02-09,1.9233039617538448,2.0034416268269224,1.903269545485576,1.9733900024245183,179200.0
1990-02-12,1.8632009029388428,1.9233041578723535,1.8632009029388428,1.9233041578723535,28000.0
1990-02-13,1.8932520151138303,1.8932520151138303,1.8832348086846569,1.8832348086846569,26400.0
1990-02-14,1.8832356929779053,1.9032701152436275,1.883235692977905,1.8932529041107664,32800.0
1990-02-15,1.8932520151138303,1.903269221543004,1.8932520151138303,1.8932520151138303,152000.0
1990-02-16,1.903268575668335,1.9032685756683347,1.9032685756683347,1.9032685756683347,32000.0
1990-02-20,1.8932520151138303,1.9132864279721775,1.8932520151138303,1.9132864279721775,23200.0
1990-02-21,1.8632009029388428,1.8932525304055985,1.8632009029388428,1.8932525304055985,553600.0
1990-02-22,1.8231303691864011,1.8631991685091795,1.8231303691864007,1.8631991685091795,148000.0
1990-02-23,1.742992639541626,1.7830614358529278,1.722958241385975,1.7830614358529278,575200.0
1990-02-26,1.7630276679992676,1.7630276679992676,1.753010465340181,1.753010465340181,477600.0
1990-02-27,1.8231303691864011,1.8231303691864007,1.7730443700329286,1.7730443700329286,357600.0
1990-02-28,1.7930786609649658,1.813113059411502,1.7930786609649658,1.8030958601882336,145600.0
1990-03-01,1.7630276679992676,1.793079275976528,1.7630276679992676,1.793079275976528,225600.0
1990-03-02,1.7329765558242798,1.7830625834492588,1.722959350299284,1.7630281723992671,931200.0
1990-03-05,1.7129411697387695,1.732975569384837,1.7029239699157357,1.7129411697387695,146400.0
1990-03-06,1.753010392189026,1.753010392189026,1.6828899765014649,1.7129415832247052,258400.0
1990-03-07,1.7630276679992676,1.7630276679992676,1.7329760600220074,1.753010465340181,174400.0
1990-03-08,1.7830615043640137,1.7930787038267328,1.7530099059758562,1.763027105438575,146400.0
1990-03-09,1.753010392189026,1.7830619989122665,1.753010392189026,1.763027594430106,194400.0
1990-03-12,1.7229589223861694,1.742993328460427,1.682890110237654,1.7329761254232985,1072800.0
1990-03-13,1.7229589223861694,1.7229589223861694,1.7129417193490406,1.7129417193490406,662400.0
1990-03-14,1.7730437517166138,1.7730437517166138,1.7129405736923218,1.7129405736923218,298400.0
1990-03-15,1.742992639541626,1.793078634930753,1.742992639541626,1.7830614358529278,192000.0
1990-03-16,1.7830615043640137,1.7830615043640137,1.7530099059758562,1.763027105438575,271200.0
1990-03-19,1.7730437517166138,1.7730437517166138,1.7630265553792317,1.7630265553792317,476000.0
1990-03-20,1.7930786609649658,1.8631990555278417,1.763027063295162,1.763027063295162,898400.0
1990-03-21,1.7930786609649658,1.8030958601882336,1.7930786609649658,1.7930786609649658,102400.0
1990-03-22,1.7730437517166138,1.7730437517166138,1.7630265553792317,1.7630265553792317,177600.0
1990-03-23,1.7930786609649658,1.7930786609649658,1.7930786609649658,1.7930786609649658,320000.0
1990-03-26,1.7630276679992676,1.7830620733174412,1.7630276679992676,1.7830620733174412,37600.0
1990-03-27,1.7630276679992676,1.7630276679992676,1.753010465340181,1.753010465340181,24000.0
1990-03-28,1.8732177019119265,1.883234908874022,1.8231316671014468,1.8231316671014468,706400.0
1990-03-29,1.8632009029388428,1.883235321250013,1.853183693783257,1.873218112094428,361600.0
1990-03-30,1.8732177019119265,1.8732177019119265,1.8732177019119265,1.8732177019119265,161600.0
1990-04-02,1.843165159225464,1.8732167650824008,1.8231307553208396,1.8732167650824008,184800.0
1990-04-03,1.9132864475250244,1.9433380671196585,1.843166001804212,1.843166001804212,358400.0
1990-04-04,1.8632009029388428,1.9132869487167683,1.8632009029388428,1.9132869487167683,364800.0
1990-04-05,1.8632009029388428,1.8932525304055985,1.8632009029388428,1.883235321250013,373600.0
1990-04-06,1.7830615043640137,1.8732162995284865,1.7830615043640137,1.8732162995284865,810400.0
1990-04-09,1.7569584846496582,1.7770380101885117,1.7569584846496582,1.7569584846496582,336800.0
1990-04-10,1.777038335800171,1.8071576296272924,1.7469190419730494,1.7669985711911305,426400.0
1990-04-11,1.7569584846496582,1.8071572984967916,1.7469187218802316,1.787077772957938,234400.0
1990-04-12,1.686679720878601,1.756958042581876,1.666600200391951,1.746918282338551,456000.0
1990-04-16,1.736879825592041,1.7569593611480183,1.6967207544800864,1.6967207544800864,273600.0
1990-04-17,1.7469184398651123,1.7469184398651123,1.7368786787164625,1.7469184398651123,16800.0
1990-04-18,1.7469184398651123,1.7669979621624126,1.7268389175678125,1.7268389175678125,333600.0
1990-04-19,1.7268394231796265,1.7469189513561336,1.7167996590913728,1.7469189513561336,207200.0
1990-04-20,1.7167996168136597,1.7268393806546751,1.7067598529726442,1.7167996168136597,168800.0
1990-04-23,1.686679720878601,1.706759241365251,1.686679720878601,1.706759241365251,173600.0
1990-04-24,1.686679720878601,1.716799001608576,1.686679720878601,1.686679720878601,458400.0
1990-04-25,1.7067598104476929,1.7167995740385615,1.696720046856824,1.7067598104476929,104000.0
1990-04-26,1.7268394231796265,1.7268394231796265,1.686680366826612,1.686680366826612,461600.0
1990-04-27,1.736879825592041,1.736879825592041,1.7268400578140524,1.7268400578140524,133600.0
1990-04-30,1.7469184398651123,1.7469184398651123,1.7268389175678125,1.7368786787164625,68800.0
1990-05-01,1.8071577548980715,1.8171975202030608,1.726839632458157,1.7469191630681355,732800.0
1990-05-02,1.8071577548980715,1.8171975202030608,1.7770384589831034,1.7870782242880927,575200.0
1990-05-03,1.8171969652175903,1.8372764896951328,1.8171969652175903,1.8272367274563612,105600.0
1990-05-04,1.78707754611969,1.827236592099908,1.78707754611969,1.827236592099908,279200.0
1990-05-07,1.827236294746399,1.827236294746399,1.7870772553014231,1.7870772553014231,32800.0
1990-05-08,1.8171969652175903,1.8272367274563612,1.8171969652175903,1.8272367274563612,48800.0
1990-05-09,1.7971166372299194,1.8372756682294709,1.7971166372299194,1.827235910479583,1232800.0
1990-05-10,1.7971166372299194,1.827235910479583,1.7971166372299194,1.8071563949798075,428000.0
1990-05-11,1.8473173379898071,1.847317337989807,1.81719803356606,1.81719803356606,172000.0
1990-05-14,1.7669981718063354,1.857356032864614,1.7669981718063354,1.857356032864614,2418400.0
1990-05-15,1.8071577548980715,1.8171975202030608,1.766998693678114,1.7870782242880927,5804800.0
1990-05-16,1.867395639419556,1.9075546854285783,1.8071570704060216,1.8071570704060216,367200.0
1990-05-17,1.8975152969360352,1.8975152969360356,1.8774357699843311,1.8774357699843311,196000.0
1990-05-18,1.927634358406067,1.927634358406067,1.9075548338393369,1.9075548338393369,181600.0
1990-05-21,1.8975152969360352,1.9075550604118876,1.8774357699843311,1.9075550604118876,74400.0
1990-05-22,1.907555103302002,1.917594867003592,1.9075551033020024,1.917594867003592,40800.0
1990-05-23,1.867395639419556,1.9075546854285783,1.867395639419556,1.9075546854285783,30400.0
1990-05-24,1.8071577548980715,1.8774361120329963,1.766998693678114,1.8774361120329963,483200.0
1990-05-25,1.8473173379898071,1.847317337989807,1.7669991928598154,1.8071582654248115,817600.0
1990-05-29,1.867395639419556,1.867395639419556,1.8573558779173,1.8573558779173,60800.0
1990-05-30,1.907555103302002,1.917594867003592,1.8774358121972337,1.887475575898823,129600.0
1990-05-31,1.907555103302002,1.917594867003592,1.867396048495644,1.887475575898823,143200.0
1990-06-01,1.907555103302002,1.917594867003592,1.8975153396004123,1.9075551033020024,47200.0
1990-06-04,1.9175958633422847,1.9175958633422847,1.867397018752173,1.887476556588218,68000.0
1990-06-05,1.8573569059371948,1.9276352753510348,1.7971183035824752,1.9175955082919147,1125600.0
1990-06-06,1.8473173379898071,1.8673968742723048,1.847317337989807,1.857357106131056,44000.0
1990-06-07,1.837277173995972,1.857356705952212,1.837277173995972,1.857356705952212,212800.0
1990-06-08,1.827236294746399,1.8473158144688868,1.807156775023911,1.8473158144688868,405600.0
1990-06-11,1.8473173379898071,1.857357106131056,1.827237801707309,1.837277569848558,48800.0
1990-06-12,1.9175958633422847,1.927635632260308,1.8372777119981056,1.867397018752173,196000.0
1990-06-13,1.907555103302002,1.9878732129147176,1.9075551033020024,1.9075551033020024,208000.0
1990-06-14,1.9175958633422847,1.9175958633422847,1.887476556588218,1.89751632550624,20800.0
1990-06-15,1.907555103302002,1.917594867003592,1.8774358121972337,1.917594867003592,158400.0
1990-06-18,1.907555103302002,1.9075551033020024,1.9075551033020024,1.9075551033020024,1600.0
1990-06-19,1.8774367570877075,1.8874765258421875,1.8473174508242685,1.8874765258421875,174400.0
1990-06-20,1.8874765634536743,1.8975163324082152,1.8673970255445929,1.8975163324082152,127200.0
1990-06-21,1.8874765634536743,1.8874765634536743,1.8774367944991333,1.8774367944991333,6400.0
1990-06-22,1.8975152969360352,1.8975152969360356,1.8774357699843311,1.8874755334601832,356800.0
1990-06-25,1.8774367570877075,1.8874765258421875,1.867396988333228,1.8774367570877075,24800.0
1990-06-26,1.8774367570877075,1.8774367570877075,1.8372776820697887,1.867396988333228,207200.0
1990-06-27,1.8774367570877075,1.8874765258421875,1.8774367570877075,1.8774367570877075,13600.0
1990-06-28,1.907555103302002,1.9075551033020024,1.887475575898823,1.887475575898823,157600.0
1990-06-29,1.907555103302002,1.917594867003592,1.8975153396004123,1.917594867003592,327200.0
1990-07-02,1.867395639419556,1.8975149239263227,1.8473161164150445,1.8975149239263227,322400.0
1990-07-03,1.8473173379898071,1.8874764105548028,1.847317337989807,1.8874764105548028,308800.0
1990-07-05,1.8171969652175903,1.8272367274563612,1.807157202978819,1.8272367274563612,596800.0
1990-07-06,1.7971166372299194,1.7971166372299194,1.7870768794800316,1.7870768794800316,82400.0
1990-07-09,1.78707754611969,1.807157069109799,1.766998023129581,1.7971173076147444,724800.0
1990-07-10,1.7911020517349243,1.7911020517349243,1.7810396806577615,1.7911020517349243,1073600.0
1990-07-11,1.8011648654937744,1.8112272390440187,1.7911024919435297,1.7911024919435297,776000.0
1990-07-12,1.8514783382415767,1.8716031027876807,1.8011664268763168,1.8011664268763168,1208800.0
1990-07-13,1.911851406097412,1.9319761577405423,1.8716019028111508,1.8716019028111508,568000.0
1990-07-16,1.911851406097412,1.9319761577405423,1.911851406097412,1.921913781918977,680800.0
1990-07-17,1.8816648721694944,1.911852009156171,1.8816648721694949,1.911852009156171,102400.0
1990-07-18,1.8313515186309812,1.8816633735384256,1.8313515186309812,1.8816633735384256,348000.0
1990-07-19,1.8514783382415767,1.8514783382415767,1.8011664268763168,1.811228809149369,465600.0
1990-07-20,1.861539363861084,1.8716017388008732,1.861539363861084,1.861539363861084,51200.0
1990-07-23,1.891727089881897,1.891727089881897,1.8414151991935488,1.8514775773312184,349600.0
1990-07-24,1.9219142198562624,1.942038976085124,1.8716023292841089,1.8716023292841089,353600.0
1990-07-25,1.9520998001098635,1.9520998001098635,1.9319750599025447,1.942037430006204,52000.0
1990-07-26,1.9722267389297483,1.9722267389297483,1.952101976287608,1.9722267389297483,80000.0
1990-07-27,1.9219142198562624,1.972226110428416,1.9219142198562624,1.9521013541995544,75200.0
1990-07-30,1.9319769144058228,1.9319769144058228,1.9219145346432924,1.9319769144058228,160800.0
1990-07-31,1.9319769144058228,1.942039294168353,1.901789775118232,1.901789775118232,175200.0
1990-08-01,1.9420385360717771,1.972225663575484,1.9319761602372083,1.9521009119063464,134400.0
1990-08-02,2.0426628589630127,2.0426628589630127,1.9521014514227808,2.0124757231162684,1056800.0
1990-08-03,2.062785625457764,2.103035101076452,2.002411412029732,2.032598518743748,1272000.0
1990-08-06,2.0124740600585938,2.1030353927612304,2.0124740600585938,2.0929730224609373,247200.0
1990-08-07,2.02253794670105,2.02253794670105,2.012475568856766,2.012475568856766,148800.0
1990-08-08,1.9923508167266848,2.0225379503134526,1.9923508167266848,2.0124755724511965,170400.0
1990-08-09,1.9923508167266848,1.9923508167266848,1.972226061002173,1.9923508167266848,296000.0
1990-08-10,1.9923508167266848,2.0024131945889407,1.9923508167266848,1.9923508167266848,299200.0
1990-08-13,1.9822890758514404,2.0124762191385184,1.9822890758514404,2.0024138380428256,56800.0
1990-08-14,1.9722267389297483,2.002413882892959,1.9722267389297483,2.002413882892959,49600.0
1990-08-15,2.0124740600585938,2.0325988006591795,1.9722245788574215,1.9722245788574215,196000.0
1990-08-16,2.002413034439087,2.01247541149657,1.9822882803241213,2.002413034439087,140000.0
1990-08-17,2.02253794670105,2.052725080233901,2.012475568856766,2.02253794670105,201600.0
1990-08-20,1.9621645212173464,2.0326011963379687,1.962164521217346,2.0326011963379687,239200.0
1990-08-21,1.9822890758514404,1.992351456947133,1.972226694755748,1.972226694755748,452000.0
1990-08-22,1.9420385360717771,1.9923504152446208,1.9420385360717771,1.972225663575484,333600.0
1990-08-23,1.911851406097412,1.9319761577405423,1.8917266544542812,1.9319761577405423,364000.0
1990-08-24,1.9319769144058228,1.9319769144058228,1.8816650155931711,1.8816650155931711,326400.0
1990-08-27,1.9017895460128784,1.9319766816638764,1.9017895460128784,1.9319766816638764,88000.0
1990-08-28,1.9219142198562624,1.9219142198562624,1.9017894636274009,1.9017894636274009,8000.0
1990-08-29,1.891727089881897,1.9420389805702447,1.891727089881897,1.9420389805702447,140800.0
1990-08-30,1.9219142198562624,1.9219142198562624,1.8716023292841089,1.9017894636274009,65600.0
1990-08-31,1.8816648721694944,1.92191438815173,1.8615401141783767,1.9017896301606123,256800.0
1990-09-04,1.9017895460128784,1.9017895460128784,1.891727167462545,1.891727167462545,20000.0
1990-09-05,2.0426628589630127,2.052725237578594,1.9017895583448736,1.9017895583448736,223200.0
1990-09-06,2.1231610774993896,2.1231610774993896,2.052724454075239,2.062786828850118,317600.0
1990-09-07,2.1634109020233154,2.1634109020233154,2.123161396869393,2.123161396869393,160800.0
1990-09-10,2.1634109020233154,2.1835356546002767,2.143286149446354,2.143286149446354,1408800.0
1990-09-11,2.133223295211792,2.1734727913478635,2.052724302939649,2.1734727913478635,963200.0
1990-09-12,2.133223295211792,2.1533480432798275,2.1030361731097384,2.1533480432798275,336000.0
1990-09-13,2.0929746627807617,2.143286553712992,2.0929746627807617,2.133224175526545,405600.0
1990-09-14,2.183535099029541,2.183535099029541,2.0929737354753204,2.0929737354753204,209600.0
1990-09-17,2.233846426010132,2.233846426010132,2.173472198280128,2.183534569568462,1116000.0
1990-09-18,2.3646585941314697,2.425032856109295,2.2338476931795164,2.2338476931795164,776800.0
1990-09-19,2.354595899581909,2.374720650860387,2.354595899581909,2.374720650860387,1624800.0
1990-09-20,2.2740981578826904,2.354597207719246,2.2740981578826904,2.354597207719246,432000.0
1990-09-21,2.2942214012146,2.2942214012146,2.2338471538142155,2.243909528380946,521600.0
1990-09-24,2.264033794403076,2.2942209116617835,2.2439090495639373,2.2942209116617835,112800.0
1990-09-25,2.264033794403076,2.264033794403076,2.2539714219835068,2.2539714219835068,221600.0
1990-09-26,2.233846426010132,2.264033539875133,2.223784054721798,2.264033539875133,55200.0
1990-09-27,2.17347264289856,2.2237845096323228,2.17347264289856,2.21372213628557,72800.0
1990-09-28,2.1533498764038086,2.1734746416038444,2.1131003460037374,2.1734746416038444,163200.0
1990-10-01,2.1533498764038086,2.183537024203862,2.1231627286037558,2.1432874938037907,455200.0
1990-10-02,2.1634109020233154,2.1634109020233154,2.143286149446354,2.1634109020233154,72000.0
1990-10-03,2.1533498764038086,2.1533498764038086,2.133225111203773,2.1533498764038086,26400.0
1990-10-04,2.0929746627807617,2.153348931899437,2.0929746627807617,2.153348931899437,313600.0
1990-10-05,2.052724123001098,2.123160735064862,2.052724123001098,2.0829112424569973,550400.0
1990-10-08,2.052724123001098,2.0829112424569973,2.052724123001098,2.062786496153065,411200.0
1990-10-09,2.157580614089966,2.177744918894545,2.06684124246936,2.06684124246936,298400.0
1990-10-10,2.087005138397217,2.157580191386495,2.0769229879701774,2.157580191386495,200000.0
1990-10-11,2.0769214630126958,2.097085749061362,2.066839319988362,2.097085749061362,34400.0
1990-10-12,2.066838026046753,2.066838026046753,2.0466737526219063,2.0567558893343296,89600.0
1990-10-15,2.036594152450561,2.066840600259233,2.036594152450561,2.066840600259233,36800.0
1990-10-16,2.00634765625,2.0365941033291457,2.00634765625,2.026511954302764,153600.0
1990-10-17,2.016428232192993,2.016428232192993,1.9962639498710637,2.0063460910320283,11200.0
1990-10-18,2.00634765625,2.016429805276382,2.00634765625,2.00634765625,113600.0
1990-10-19,1.996265411376953,2.006347559919261,1.9861832628346447,2.006347559919261,36800.0
1990-10-22,1.976101279258728,2.006347727410647,1.976101279258728,2.006347727410647,68000.0
1990-10-23,2.00634765625,2.00634765625,1.9761012091708543,1.9761012091708543,17600.0
1990-10-24,2.036594152450561,2.036594152450561,2.016429853911447,2.016429853911447,120000.0
1990-10-25,2.1474974155426025,2.1474974155426025,2.056758088125309,2.056758088125309,112800.0
1990-10-26,2.16766095161438,2.16766095161438,2.1374145197313883,2.1374145197313883,22400.0
1990-10-29,2.16766095161438,2.177743095575377,2.16766095161438,2.177743095575377,16000.0
1990-10-30,2.1273326873779297,2.16766126912917,2.1172505419401197,2.15757912369136,29600.0
1990-10-31,2.177742719650269,2.228153430753284,2.137414150767856,2.137414150767856,366400.0
1990-11-01,2.177742719650269,2.177742719650269,2.1676605774296656,2.177742719650269,163200.0
1990-11-02,2.2584009170532227,2.2785652109554837,2.177743741444179,2.177743741444179,469600.0
1990-11-05,2.2382354736328125,2.2886461824984163,2.2382354736328125,2.2785640407252954,426400.0
1990-11-06,2.207990884780884,2.248319485416151,2.207990884780884,2.248319485416151,8800.0
1990-11-07,2.177742719650269,2.207989146312078,2.177742719650269,2.207989146312078,148000.0
1990-11-08,2.1878252029418945,2.1878252029418945,2.157578771564818,2.157578771564818,37600.0
1990-11-09,2.207990884780884,2.2180730349397004,2.177744434304433,2.177744434304433,397600.0
1990-11-12,2.1474974155426025,2.187826005505844,2.1474974155426025,2.187826005505844,76800.0
1990-11-13,2.00634765625,2.0365941033291457,2.00634765625,2.0365941033291457,208000.0
1990-11-14,2.0567572116851807,2.0567572116851807,2.006346495712505,2.01642863890704,75200.0
1990-11-15,2.0265111923217773,2.046675482792641,2.016429047086345,2.036593337557209,45600.0
1990-11-16,2.036594152450561,2.036594152450561,1.9962655553723323,2.026512003181004,300800.0
1990-11-19,1.9256901741027832,2.03659379669509,1.9256901741027832,2.03659379669509,456800.0
1990-11-20,1.8853617906570437,1.9156082364964613,1.834951047591347,1.9156082364964613,329600.0
1990-11-21,1.915607571601868,1.915607571601868,1.8651968460333976,1.875278991147092,32800.0
1990-11-23,1.915607571601868,1.9256897167155616,1.915607571601868,1.915607571601868,18400.0
1990-11-26,1.915607571601868,1.935771861829256,1.915607571601868,1.9256897167155616,40000.0
1990-11-27,1.9055259227752688,1.925690218254372,1.8954437750357167,1.925690218254372,39200.0
1990-11-28,1.8853617906570437,1.905526087883322,1.875279642043904,1.905526087883322,145600.0
1990-11-29,1.8752790689468384,1.8752790689468384,1.8752790689468384,1.8752790689468384,36800.0
1990-11-30,1.814786434173584,1.8651971684561837,1.7845399936040245,1.8551150215996637,236000.0
1990-12-03,1.7744572162628174,1.8047036460854788,1.6837179267948323,1.8047036460854788,366400.0
1990-12-04,1.754292130470276,1.7643742691511397,1.7240457144276848,1.7643742691511397,230400.0
1990-12-05,1.7946209907531738,1.804703131150664,1.754292429163215,1.754292429163215,432000.0
1990-12-06,1.7744572162628174,1.8147857893596997,1.7643750729885967,1.7946215028112584,248800.0
1990-12-07,1.754292130470276,1.754292130470276,1.693799298385094,1.754292130470276,257600.0
