Date,Close_AWK,High_AWK,Low_AWK,Open_AWK,Volume_AWK
2008-06-18,15.11289882659912,15.211289840869815,14.699654815108726,15.086660555535136,723300.0
2008-06-19,15.014503479003906,15.145692305173814,14.8898754703628,15.145692305173814,683500.0
2008-06-20,15.08665657043457,15.217845388882068,14.679972234134768,14.88987459387262,1330300.0
2008-06-23,14.92266845703125,15.060415565333033,14.870193189424516,15.060415565333033,390500.0
2008-06-24,15.00794506072998,15.06042034499056,14.634058503984663,14.942351893736353,666900.0
2008-06-25,15.329354286193848,15.329354286193848,14.988264386331275,15.139130639732691,717000.0
2008-06-26,14.83739948272705,15.51301852729588,14.522546565152116,15.119453318659192,1993100.0
2008-06-27,14.77180290222168,15.17848593220503,14.397916446843428,14.430713021448526,4484900.0
2008-06-30,14.548785209655762,15.080097567085335,13.899403161439762,15.080097567085335,861700.0
2008-07-01,15.00794506072998,15.145693463857418,14.568464085881574,14.6930933551665,476800.0
2008-07-02,14.857073783874512,15.237519779736369,14.732444556456768,15.086653544556968,492400.0
2008-07-03,14.29952907562256,14.83084277259638,13.886286340196916,14.732450513157824,325300.0
2008-07-07,14.09618091583252,14.47006732373328,13.978111260472495,14.299522405003133,246800.0
2008-07-08,14.23393440246582,14.23393440246582,13.964998424221438,14.030591588781007,281500.0
2008-07-09,14.161783218383787,14.273293371721836,14.043713497071776,14.253614667799946,182900.0
2008-07-10,13.945320129394531,14.22737524919022,13.315615472228204,14.22737524919022,530200.0
2008-07-11,13.138509750366213,13.650143360738394,12.620315323225004,13.604227652229016,1062500.0
2008-07-14,12.928606986999512,13.243459873003085,12.869573400177348,13.138509328038287,543100.0
2008-07-15,12.403851509094238,12.744941330078255,11.865979772755004,12.738381766085228,1191800.0
2008-07-16,12.725266456604004,12.82365744380606,12.397295665190969,12.443211375811307,464600.0
2008-07-17,12.922046661376951,12.98108149011968,12.508802860177848,12.98108149011968,232300.0
2008-07-18,12.82366180419922,13.00732596024066,12.462894311417848,12.462894311417848,308500.0
2008-07-21,12.93517017364502,13.053239882561288,12.758066861380152,13.007324162673749,148500.0
2008-07-22,13.072912216186523,13.151624483047769,12.843332477474863,12.843332477474863,144400.0
2008-07-23,12.91549015045166,13.112272125378302,12.876132754578904,13.020440703893774,214900.0
2008-07-24,12.3776216506958,13.092597023216344,12.16771923505431,13.072919570985,518300.0
2008-07-25,12.561279296875,12.633433261208015,12.19395241238794,12.561279296875,241000.0
2008-07-28,12.220196723937988,12.895817313503349,12.13492482967724,12.626881241691182,241900.0
2008-07-29,12.462892532348633,12.613758825894989,12.27922840252512,12.390738543648409,289100.0
2008-07-30,12.764622688293455,12.90237107220294,12.528484567620367,12.685910398438857,251400.0
2008-07-31,12.626876831054688,13.433684764668804,12.220192455358548,13.433684764668804,579200.0
2008-08-01,12.653120040893556,13.007328021617328,12.626881763968138,12.718713230987282,389700.0
2008-08-04,12.856454849243164,13.033559371026511,12.495686239931612,12.751504299543974,324400.0
2008-08-05,13.341854095458984,13.341854095458986,12.889253978343737,13.02044281699176,336500.0
2008-08-06,13.184429168701172,13.348414603010614,12.810542578653171,13.348414603010614,343600.0
2008-08-07,13.217227935791016,13.263143664795628,13.053242474426089,13.250025778729867,376900.0
2008-08-08,13.164742469787598,13.354966058575428,13.086030209751046,13.30905036503597,268200.0
2008-08-11,13.623907089233398,14.017472292434569,13.545193548149449,13.833808197311546,958300.0
2008-08-12,13.689499855041504,13.991232348907516,13.577989748371644,13.577989748371644,729100.0
2008-08-13,13.96766471862793,14.16635076551218,13.815338665135668,13.828583475236892,515800.0
2008-08-14,13.89480686187744,14.239197047118786,13.795463879307896,14.020641980179963,567900.0
2008-08-15,13.74247932434082,14.040509501720724,13.590153350664163,14.040509501720724,370800.0
2008-08-18,14.007402420043944,14.040517605095223,13.775601177545576,13.861699395463756,546500.0
2008-08-19,14.517356872558594,14.73591192017189,14.00739467372275,14.07362374398439,782800.0
2008-08-20,14.504109382629396,14.894859469294332,14.179588359727289,14.62994447745734,801300.0
2008-08-21,14.504109382629396,14.603452346666478,14.133228394057603,14.530601513420256,719900.0
2008-08-22,14.537236213684082,14.570350140535528,14.278942784024522,14.563727102522172,307100.0
2008-08-25,14.418020248413086,14.934604444883751,14.206088140813328,14.418020248413088,245800.0
2008-08-26,14.312050819396973,14.530605911719173,14.159723547669913,14.497490738206896,228100.0
2008-08-27,14.384907722473145,14.41802290990788,14.172975575751773,14.411399872420937,216000.0
2008-08-28,14.643194198608398,14.735914153095822,13.974282887713573,14.490866934960236,383700.0
2008-08-29,15.199519157409668,15.31210823499103,14.265692622323307,14.464378635365776,1009000.0
2008-09-02,15.100181579589844,15.232639822462644,14.603465063639971,15.232639822462644,652400.0
2008-09-03,14.484247207641602,15.093552558567128,14.318675115142437,15.014077398353008,295400.0
2008-09-04,14.21932601928711,14.649814324135695,14.219326019287111,14.41801322072824,409300.0
2008-09-05,13.888189315795898,14.093499659210194,13.629897206409275,14.093499659210194,443500.0
2008-09-08,13.848451614379885,14.23920190731216,13.729239489320545,14.23920190731216,382000.0
2008-09-09,13.676255226135254,14.060382448134089,13.676255226135254,13.808713411603076,517500.0
2008-09-10,13.961034774780272,13.98752690830596,13.576907681158987,13.576907681158987,591800.0
2008-09-11,13.954416275024414,13.99415322500856,13.77559810527347,13.97428538162392,327500.0
2008-09-12,13.927923202514648,14.133232218848056,13.881561961084182,13.88818499557425,231600.0
2008-09-15,13.444453239440918,14.106741601250125,13.424585397044115,13.901432562789417,403400.0
2008-09-16,13.484192848205566,13.629895848147353,13.020590441604089,13.35173465682945,421300.0
2008-09-17,13.186159133911133,13.643138386261557,13.06694704519236,13.543795400067449,370900.0
2008-09-18,13.411337852478027,13.45769783059447,12.974227682787769,13.252388814701083,565900.0
2008-09-19,13.245769500732422,14.080253130864367,12.960985254352272,14.080253130864367,340100.0
2008-09-22,13.020590782165527,13.47757016482928,13.013967746102,13.24576895546564,314100.0
2008-09-23,12.808659553527832,13.126557726942876,12.623218320761532,13.126557726942876,388000.0
2008-09-24,12.980853080749512,13.086819125227883,12.735805813383967,12.994099152113032,522700.0
2008-09-25,13.245769500732422,13.35173555568108,12.92124829955028,13.027214354498938,304400.0
2008-09-26,12.682819366455078,13.32523975875182,12.643082426309414,13.1795355395268,541000.0
2008-09-29,13.31199836730957,13.391472275519124,12.417908689054638,12.69606989421806,1045200.0
2008-09-30,14.239202499389648,14.437888540606744,12.868265530632586,13.537177055445534,1171700.0
2008-10-01,13.358356475830078,14.219330851698931,13.259013472955182,14.03389091652308,525200.0
2008-10-02,13.325240135192873,13.497433968426778,12.855014821196102,13.371600110541584,435500.0
2008-10-03,13.199400901794434,13.67624783809451,13.060319755864708,13.510675827310765,521100.0
2008-10-06,12.92786693572998,13.232518924211616,12.451018587547129,12.960980842925084,771800.0
2008-10-07,12.994097709655762,13.470944856874276,12.815279555743285,13.146423723782052,511800.0
2008-10-08,12.629846572875977,13.066957057633818,12.186113048868402,12.563617443594213,775900.0
2008-10-09,12.378167152404783,13.106684445099868,12.272201138545269,12.78216210653875,868200.0
2008-10-10,12.119876861572266,12.31856413371196,10.90788917541504,12.013910821717031,743400.0
2008-10-13,12.848393440246582,13.338486656327731,12.06689300320389,12.29207113805398,177100.0
2008-10-14,12.66957664489746,13.908056519338851,12.477513664121188,13.119932962876147,665700.0
2008-10-15,11.987414360046388,12.649702432278628,11.768859346738315,12.451015252680405,250400.0
2008-10-16,12.199349403381348,12.278824547813691,11.272146122148373,12.272201513843116,462900.0
2008-10-17,12.66957664489746,12.795411795677362,11.755619200869743,11.92781433793306,365100.0
2008-10-20,13.086821556091309,13.086821556091309,12.325189996225156,12.431156060386616,250500.0
2008-10-21,13.040460586547852,13.457701775105711,12.484138159660684,12.775545445938494,276100.0
2008-10-22,12.563607215881348,12.881506524996963,12.192726162330098,12.881506524996963,304200.0
2008-10-23,12.417906761169434,12.66957578238129,12.053648668127718,12.331809830106504,584400.0
2008-10-24,11.927814483642578,12.27220476197626,11.596670276755937,12.232466547635136,314100.0
2008-10-27,11.3648681640625,12.000665646954875,11.3648681640625,11.881453539961631,348300.0
2008-10-28,12.815281867980955,12.815281867980955,11.61654011709398,11.629784926162058,352900.0
2008-10-29,12.358299255371094,12.914621513952367,12.152990241413493,12.715935534408192,219400.0
2008-10-30,13.15966796875,13.371600004790643,12.25233251833459,12.60334574253602,333600.0
2008-10-31,13.4312105178833,13.53717657117029,13.053705031931532,13.252392329255883,477000.0
2008-11-03,13.451072692871094,13.636513839555429,13.12655163358436,13.12655163358436,335200.0
2008-11-04,13.345117568969728,14.067012380972772,12.927876227632382,13.742491056995837,427400.0
2008-11-05,12.901378631591797,13.62327313916296,12.662955649894458,13.245768926861794,456000.0
2008-11-06,12.53712272644043,13.153051293458356,12.25896147885863,12.901380931581151,383500.0
2008-11-07,12.815281867980955,13.066950925284113,12.68282367158036,12.702692780004943,212500.0
2008-11-10,12.868261337280272,13.245765450505331,12.64970625787552,13.033833405411588,427100.0
2008-11-11,13.106691360473633,13.186165281193167,12.563613673885913,12.616596708770668,514800.0
2008-11-12,12.53712272644043,13.3120003973315,12.470893617356156,13.060330035454296,685000.0
2008-11-13,13.828572273254396,13.828572273254396,12.510619363065825,12.676191355751032,573300.0
2008-11-14,13.039523124694824,13.64803410181272,13.026148948719754,13.53435615688786,683700.0
2008-11-17,13.072957992553713,13.226758473678576,12.785420846209306,12.785420846209306,324700.0
2008-11-18,13.327059745788574,13.327059745788574,12.778731358577623,13.046208465091324,551500.0
2008-11-19,12.905781745910645,13.614597648234115,12.725235502329577,13.19332010387168,656900.0
2008-11-20,12.63830280303955,13.266874846649088,12.604868649037105,12.751980712251582,672600.0
2008-11-21,13.37386989593506,13.37386989593506,12.671742236571117,12.751984741705018,540900.0
2008-11-24,13.835264205932615,13.975689181364618,13.01945759480162,13.413986728774203,547700.0
2008-11-25,13.922196388244627,14.370221017400702,13.688153443085824,13.98237889629779,1980300.0
2008-11-26,13.4407377243042,13.80851858766743,13.179946428503596,13.648032323176304,422300.0
2008-11-28,13.561100959777832,13.7951426009327,13.387240543897583,13.527665528590504,220600.0
2008-12-01,12.751983642578123,13.367181655782874,12.678426956352409,13.306999144403925,402700.0
2008-12-02,12.685115814208984,13.032836756166544,11.936179774303756,12.932532981679628,1204800.0
2008-12-03,13.514291763305664,13.708213443741236,12.397575112058863,12.651678019582334,520900.0
2008-12-04,13.55442237854004,13.694847451345543,13.106397522957764,13.373874763134028,420400.0
2008-12-05,13.70152759552002,14.0225001210082,13.220068807287747,13.373867982988571,632100.0
2008-12-08,14.015810012817385,14.263227078361057,13.77508130830672,14.02249709841923,648200.0
2008-12-09,13.85532569885254,14.343472811778126,13.781770297932493,14.182985286023936,419700.0
2008-12-10,13.821895599365234,13.995756073779908,13.42736630654573,13.781774343863916,280700.0
2008-12-11,13.841951370239258,14.00912468980528,13.467482216100892,13.88875969564875,491800.0
2008-12-12,13.648031234741213,13.8753870768298,13.393928321752918,13.681465392223682,363800.0
2008-12-15,13.801833152770996,13.982380700223684,13.68146812113587,13.80852024068757,402800.0
2008-12-16,14.002443313598633,14.04256456953356,13.627974006766893,13.995756225037525,711000.0
2008-12-17,14.590889930725098,14.73800329648128,13.781771520791915,13.89544945095285,630300.0
2008-12-18,13.868704795837402,14.33010372647487,13.7951480933705,14.33010372647487,531500.0
2008-12-19,14.102743148803713,14.203046898317504,13.494232289597823,13.855326042933749,823500.0
2008-12-22,14.75137996673584,14.784815410879444,14.109434744360026,14.243172694639096,628400.0
2008-12-23,14.818242073059082,14.918545803815094,14.463834197261292,14.758059579519248,524100.0
2008-12-24,14.657758712768556,14.945297065767916,14.503959543862834,14.945297065767916,175900.0
2008-12-26,14.564142227172852,14.81155806270934,14.156238858589866,14.81155806270934,267800.0
2008-12-29,14.002443313598633,14.450468043739116,13.440740628782752,14.443780955178006,431000.0
2008-12-30,13.206703186035156,14.263239389900678,13.206703186035156,14.042570476290544,1217000.0
2008-12-31,13.962321281433104,14.075999240172882,13.474175277904791,13.554419068075369,490500.0
2009-01-02,14.122806549072266,14.169614887576689,13.768398553289172,14.12949236134584,278600.0
2009-01-05,13.70152759552002,14.13617804988086,13.44742466503307,14.009127222353106,245700.0
2009-01-06,13.70152759552002,13.828579698479214,13.367180895945303,13.828579698479214,349400.0
2009-01-07,13.387240409851074,13.714899979618318,13.27356249581499,13.447422909954373,321900.0
2009-01-08,13.500920295715332,13.84195408763205,13.393929452223592,13.393929452223592,400500.0
2009-01-09,13.848641395568848,13.955633526051583,13.44073923897323,13.641346773336217,254800.0
2009-01-12,13.266876220703123,13.962316644344517,13.166572472876071,13.962316644344517,363900.0
2009-01-13,13.427366256713867,13.507610042850422,13.1130807514951,13.266879959872472,346300.0
2009-01-14,13.307002067565918,13.474175463579138,13.193324107259658,13.34712332548819,417800.0
2009-01-15,13.60121726989746,13.694833892413522,13.26018364803504,13.407295665621822,348100.0
2009-01-16,13.674784660339355,13.975696015744072,13.514297073605317,13.68815756304067,281900.0
2009-01-20,13.61459732055664,13.868700238085848,13.40730145908054,13.694839810121074,312400.0
2009-01-21,13.902141571044922,13.902141571044922,13.37387297627475,13.74165397294954,327000.0
2009-01-22,13.841951370239258,13.908819677720698,13.60790846776058,13.868698438145591,194000.0
2009-01-23,13.895450592041016,13.9623189178598,13.621286374803011,13.728277226630938,269800.0
2009-01-26,13.94225788116455,14.15623956871878,13.828579950222434,13.875388284945988,247500.0
2009-01-27,14.223109245300291,14.310038828073566,13.982379207725888,14.08937005210752,431400.0
2009-01-28,14.28329849243164,14.28998558278887,14.156246326508423,14.26992431171718,218700.0
2009-01-29,14.13617992401123,14.370222899828502,13.94225947577288,14.289980395533878,349600.0
2009-01-30,14.16292667388916,14.243169169108276,13.995753320845957,14.243169169108276,298300.0
2009-02-02,13.882072448730469,14.182983655198893,13.795141609323382,14.149549501846131,318100.0
2009-02-03,14.082690238952637,14.116125692236782,13.420683569112144,13.848647167692148,467300.0
2009-02-04,13.848641395568848,14.20973648794014,13.701529288731432,14.10943272075865,350600.0
2009-02-05,13.975692749023438,14.042562348627015,13.755023963133704,13.855327724823304,246400.0
2009-02-06,14.062623977661133,14.209736080278065,13.908823511934845,13.908823511934845,234700.0
2009-02-09,14.36353874206543,14.376912920653409,13.955636498587074,14.042566108545188,419900.0
2009-02-10,14.203054428100586,14.403663308912815,14.14287189140012,14.29667114055373,468000.0
2009-02-11,14.129496574401855,14.196366195960522,13.97569733761929,14.176306202295285,348500.0
2009-02-12,14.07599639892578,14.383596044486763,13.741649678994705,14.1428659979983,301200.0
2009-02-13,13.93422794342041,14.244778275967995,13.785704655129283,14.12325863660878,225400.0
2009-02-17,14.062495231628418,14.177263607577348,13.630426657545822,13.772198675541953,446800.0
2009-02-18,13.886966705322266,14.238023056846346,13.69118612044615,14.04224118430434,354800.0
2009-02-19,14.008484840393066,14.170510534629528,13.859961609259411,13.88696524779928,308400.0
2009-02-20,13.974733352661133,14.238025008562676,13.50215733100938,13.846462497470046,341800.0
2009-02-23,13.643929481506348,14.10975427395361,13.481903746669492,14.021990817125092,310400.0
2009-02-24,13.333383560180664,13.85996828586415,13.049838136761307,13.650683869951653,421600.0
2009-02-25,12.96882152557373,13.38738897028658,12.914812947642982,13.292874280824288,627800.0
2009-02-26,12.489495277404783,13.043083510701024,12.246456038331882,12.8675553144446,590100.0
2009-02-27,12.523245811462402,12.74603127412044,12.131683444134168,12.448984849020118,386300.0
2009-03-02,12.037168502807615,12.570504126939149,11.92240015885941,12.415228399715884,451600.0
2009-03-03,11.362065315246582,12.151941568720025,11.044765082289786,12.118186690540004,1261200.0
2009-03-04,11.598353385925291,11.780632819445511,11.301305563262645,11.490336229987252,423000.0
2009-03-05,11.449830055236816,11.605105860211175,11.314809239707808,11.402572705418352,393400.0
2009-03-06,11.355311393737791,11.834638533944242,11.173032004321296,11.605101811197338,485600.0
2009-03-09,11.247294425964355,11.645608080724124,10.95024667089512,11.227040730959938,555500.0
2009-03-10,11.15952968597412,11.503834734833465,11.031258874595396,11.395816328427529,459000.0
2009-03-11,11.281046867370604,11.42282012654042,11.146026126080615,11.267545694607458,234300.0
2009-03-12,11.213541984558104,11.470082405194669,11.085271130406795,11.321559139317296,348700.0
2009-03-13,12.259957313537598,12.388228153662505,11.335060366091154,11.335060366091154,543800.0
2009-03-16,12.833802223205566,13.164604962618077,12.280213912855402,12.367977379366383,772800.0
2009-03-17,12.320716857910156,12.887807490273811,12.15869114690138,12.887807490273811,373600.0
2009-03-18,12.57725715637207,12.746034098440576,11.827888409200702,12.23295332769829,603800.0
2009-03-19,12.354473114013672,12.847302822105892,12.064177820762186,12.766289313702805,462800.0
2009-03-20,12.41523265838623,12.692026767383831,12.226203288924063,12.48274369933672,358500.0
2009-03-23,12.185691833496094,12.590756656632388,12.10467964146818,12.590756656632388,406700.0
2009-03-24,12.212700843811035,12.719031720295186,12.118186158920448,12.192447145191906,416000.0
2009-03-25,12.408479690551758,12.502995649733478,12.17219301176202,12.212699115602286,215800.0
2009-03-26,12.496244430541992,12.50299566246655,12.320716263500984,12.489493198617437,275500.0
2009-03-27,12.523245811462402,12.59750806157028,12.354468906792205,12.496242176301278,245900.0
2009-03-30,12.489495277404783,12.59076119779648,12.138438884891936,12.448989166781312,488600.0
2009-03-31,12.989075660705566,13.117346520466882,12.273461657211588,12.570509489623962,614400.0
2009-04-01,12.334218978881836,12.88780713132659,12.165442040323516,12.82029609837009,403700.0
2009-04-02,12.27346134185791,12.827049591902938,12.21945276350391,12.31396745370689,367000.0
2009-04-03,12.381473541259766,12.462485732521989,12.219447871069756,12.340967445628657,131900.0
2009-04-06,12.313961029052734,12.631261100376912,11.989909727998418,12.354467119768174,387700.0
2009-04-07,12.266715049743652,12.597517886370394,11.929160977144946,12.246461341827755,367100.0
2009-04-08,12.42198085784912,12.563754137991276,12.16544051008261,12.239701478094508,348300.0
2009-04-09,12.313961029052734,12.719025799203337,12.104678058079998,12.665017249027615,295000.0
2009-04-13,11.942656517028809,12.3004628021898,11.814385683348869,12.178944488228955,431700.0
2009-04-14,11.881895065307615,12.327466017585907,11.767126711680442,11.949406088794015,322200.0
2009-04-15,12.016916275024414,12.151938327058012,11.881895510656534,11.956156480375864,252600.0
2009-04-16,12.57725715637207,12.712279225093226,11.76712860704277,12.043922689021848,428000.0
2009-04-17,12.685275077819824,12.685275077819824,12.462488287019104,12.523248086752789,286000.0
2009-04-20,12.48274040222168,12.685273471577297,12.22620005957003,12.4894916333001,295200.0
2009-04-21,12.469240188598633,12.6245159560713,12.37472551178858,12.570507385370428,211000.0
2009-04-22,12.219453811645508,12.563759011060329,12.158693994827235,12.563759011060329,371000.0
2009-04-23,12.199193954467772,12.300459835510988,12.077674382149702,12.300459835510988,216600.0
2009-04-24,12.15194034576416,12.273459955248352,11.88864871699237,12.192446453036911,449800.0
2009-04-27,12.428735733032228,12.516500476867536,12.030421988342306,12.158692843666028,291300.0
2009-04-28,12.300456047058104,12.52324143180308,12.239696279612645,12.475984121048864,271500.0
2009-04-29,12.435486793518066,12.543503947764382,12.151941441704976,12.25320736285264,219500.0
2009-04-30,12.15194034576416,12.725782230736211,12.111434238491409,12.550254048999705,442100.0
2009-05-01,11.875146865844728,12.246455658314272,11.848141934489703,12.151940973903695,473000.0
2009-05-04,11.888648986816406,12.030421009321657,11.483584041897752,11.868395288887386,678600.0
2009-05-05,11.922409057617188,11.92916029320208,11.517343936189302,11.888654167359247,569900.0
2009-05-06,12.259957313537598,12.354471991700205,12.15194017059007,12.15869140298253,421100.0
2009-05-07,12.381473541259766,12.469236963071436,12.30046006233198,12.469236963071436,564900.0
2009-05-08,12.523245811462402,12.658267850264798,12.320714040924402,12.4894909455946,417900.0
2009-05-11,12.48274040222168,12.658268547263614,12.42873184125998,12.475989171143258,374200.0
2009-05-12,12.219453811645508,12.67177617703366,12.19244887631908,12.48949672657884,427000.0
2009-05-13,12.091182708740234,12.421985434050514,12.070929007639789,12.17219622547585,777100.0
2009-05-14,12.063867568969728,12.330132479461144,11.981939203014644,12.186759466798753,382700.0
2009-05-15,11.68836784362793,11.975115223617852,11.654230475648513,11.961460276426084,796500.0
2009-05-18,11.742985725402832,11.906841176642876,11.674712295167636,11.797604209149512,505400.0
2009-05-19,11.797600746154783,11.8727003253826,11.633745343011842,11.78394580367446,552000.0
2009-05-20,11.78394889831543,11.94780434448926,11.742985362323804,11.879530916364995,577900.0
2009-05-21,11.695194244384766,11.859051009484686,11.613267164042268,11.77029515320494,376500.0
2009-05-22,11.6542329788208,11.84539837394298,11.606441955592183,11.756642500340366,237100.0
2009-05-26,11.940977096557615,11.940977096557615,11.510856705018952,11.61326619803222,1062100.0
2009-05-27,11.572305679321287,11.961462635588104,11.544995779551416,11.947807685703168,470700.0
2009-05-28,11.763465881347656,11.811256887943502,11.544991964219635,11.68153881352828,983700.0
2009-05-29,11.797600746154783,11.797600746154783,11.606435458051193,11.73615480720031,456200.0
2009-06-01,11.469894409179688,11.76346930919523,11.435758338008986,11.435758338008986,814300.0
2009-06-02,11.647400856018066,11.811256285506582,11.29920758002727,11.449409367047142,1385500.0
2009-06-03,11.763465881347656,11.940976264565988,11.59961044350164,11.667883868155965,1008600.0
2009-06-04,11.940977096557615,12.377924961258149,11.674712154281652,11.736158110531084,2420100.0
2009-06-05,11.900014877319336,12.00925185558878,11.708849514244054,11.872704981648225,16094200.0
2009-06-08,12.125316619873049,12.200417532694146,11.777123254349124,11.872705287243228,3275800.0
2009-06-09,12.28917121887207,12.459854152467516,12.016078785560843,12.132143232494046,2528800.0
2009-06-10,12.500819206237791,12.6237111416666,12.234554214280443,12.25503663758778,2129900.0
2009-06-11,12.712461471557615,12.814870939085491,12.459850236262302,12.548604760864585,1251900.0
2009-06-12,12.753429412841797,12.83535649434108,12.364272520201498,12.691983450613591,1030600.0
2009-06-15,12.6168794631958,12.7943898327555,12.459851510118549,12.787562360594686,819600.0
2009-06-16,12.514473915100098,12.7534303069391,12.487165320088325,12.698811814707977,1073000.0
2009-06-17,12.534952163696287,12.630534167718686,12.42571521561151,12.575915693676295,673600.0
2009-06-18,12.664674758911133,12.678329707861222,12.42571966332261,12.453028259015182,974200.0
2009-06-19,12.685153007507324,12.767081372036689,12.459851632810544,12.767081372036689,991600.0
2009-06-22,12.698806762695312,12.767080176374648,12.56225993533664,12.56225993533664,808300.0
2009-06-23,12.71929168701172,12.958248055397064,12.65101955507943,12.767084002454745,1293100.0
2009-06-24,12.664674758911133,12.828531541896986,12.548610297250592,12.808049118471851,752200.0
2009-06-25,12.828532218933104,12.95142285934674,12.59640328336123,12.691985326641058,2546400.0
2009-06-26,13.01969051361084,13.06065404219253,12.698807152341258,12.855835097076984,2175900.0
2009-06-29,13.1494140625,13.16989648441968,12.965076171845409,13.10845052086815,1844900.0
2009-06-30,13.047004699707031,13.306442202483508,12.883149229183855,13.190377748086986,1182800.0
2009-07-01,13.047004699707031,13.2313412901659,12.37792656731133,12.446200005581202,1866600.0
2009-07-02,12.821702003479004,13.094794427482343,12.70563756050166,12.924111499704331,784000.0
2009-07-06,12.712461471557615,12.842179522729642,12.569087175252973,12.75342499812736,558900.0
2009-07-07,12.534952163696287,12.664670225667503,12.43254138543556,12.657844055843452,562400.0
2009-07-08,12.555438995361328,12.760259342951349,12.418893399175714,12.664675993192912,1116600.0
2009-07-09,12.480337142944336,12.610055240808352,12.377926336346691,12.610055240808352,476200.0
2009-07-10,12.562264442443848,12.596401812634896,12.432545040132904,12.473509884362162,416800.0
2009-07-13,12.760254859924316,12.801218394167616,12.44619762483962,12.534953468275257,441500.0
2009-07-14,12.924118041992188,12.94459917028052,12.603233141922388,12.842189622214692,690800.0
2009-07-15,12.596400260925291,13.019693181490052,12.521299357963944,13.019693181490052,1198600.0
2009-07-16,12.691988945007324,12.739779980272012,12.336967965601012,12.555442013787037,926500.0
2009-07-17,12.77390956878662,12.801219462031831,12.630536535871409,12.705637440088358,342200.0
2009-07-20,12.876328468322754,12.88998212132916,12.69881795715744,12.862673513108144,329100.0
2009-07-21,12.855840682983398,13.040178595007095,12.794394712308833,12.89680422936389,524200.0
2009-07-22,12.869495391845703,12.999214805533695,12.78756699840917,12.88315034111973,528000.0
